id,platform,repo_name,company
29470012,gitee,openkylin/compat-winapp,openKylin
28103872,gitee,src-openeuler/qt6-qtwebview,Huawei
14323419,gitee,matrixonline/easydoadmin,
1479158,gitee,woden/weixin-sdk,
9877111,gitee,src-openeuler/python-geomet,Huawei
25958985,gitee,openeuler/yocto-meta-qt5,Huawei
19015687,gitee,src-anolis-os/xdg-utils,Alibaba
9941668,gitee,src-openeuler/perl-WWW-Splunk,Huawei
17774697,gitee,src-openeuler/banner,Huawei
11092128,gitee,src-openeuler/rubygem-shoulda,Huawei
17534768,gitee,openharmony-sig/vendor_nxp,Huawei
18998567,gitee,likai119/js-screen-shot,
19016758,gitee,src-anolis-module/idm,Alibaba
30306797,gitee,src-openeuler/python-notebook-shim,Huawei
6960421,gitee,src-openeuler/yajl,Huawei
24717358,gitee,src-openeuler/kuserfeedback,Huawei
6960103,gitee,src-openeuler/perl-File-Path,Huawei
6960101,gitee,src-openeuler/perl-File-HomeDir,Huawei
29799610,gitee,src-openeuler/python-safety,Huawei
9940979,gitee,src-openeuler/perl-MooX-HasEnv,Huawei
9941214,gitee,src-openeuler/perl-Proc-Daemon,Huawei
9941552,gitee,src-openeuler/perl-Text-Ngram,Huawei
32000683,gitee,opencloudos-stream/breeze-icon-theme,
11218547,gitee,openharmony/security_permission_lite,Huawei
16830887,gitee,src-openeuler/aha,Huawei
9940539,gitee,src-openeuler/perl-Email-MIME-Attachment-Stripper,Huawei
11173460,gitee,src-openeuler/maven-jaxb2-plugin,Huawei
17962524,gitee,src-openeuler/proselint,Huawei
17720246,gitee,gfqy/zsflow-editor,
7436031,gitee,src-openeuler/perl-Data-OptList,Huawei
10962065,gitee,src-openeuler/disruptor,Huawei
27973563,gitee,opencloudos-stream/libtomcrypt,
32337915,gitee,opencloudos-stream/nfdump,
32337918,gitee,opencloudos-stream/libbgpdump,
19017267,gitee,src-anolis-os/harfbuzz,Alibaba
190786,gitee,hanxi/android-lua-run,
13477671,gitee,src-openeuler/kubekey,Huawei
10434423,gitee,src-openeuler/libsysstat,Huawei
17962512,gitee,src-openeuler/genders,Huawei
36897350,gitee,opencloudos-stream/nrpe,
647876,gitee,swjsj.com/hskserver,
23706189,gitee,src-openeuler/python-covdefaults,Huawei
6959505,gitee,src-openeuler/cryptsetup,Huawei
27657752,gitee,opencloudos-stream/libvisual,
4373777,gitee,thinkgem/jeesite4-cms,
9878129,gitee,src-openeuler/python-simpy,Huawei
7438236,gitee,src-openeuler/python-lit,Huawei
7936297,gitee,kakiNakajima/KakiExam,
19347110,gitee,src-openeuler/openstack-heat-agents,Huawei
29712635,gitee,src-anolis-ai/h5py,Alibaba
29712053,gitee,src-anolis-ai/mpi4py,Alibaba
19798531,gitee,src-anolis-ai/onednn,Alibaba
29789343,gitee,src-anolis-ai/python-tensorboard,Alibaba
29714693,gitee,src-anolis-ai/python-jax,Alibaba
29712125,gitee,src-anolis-ai/python-pytest-mpi,Alibaba
29789370,gitee,src-anolis-ai/python-tensorflow-estimator,Alibaba
353669,gitee,BulletHermit/ccz-for-iOS,
30645415,gitee,openeuler-risc-v/lorax,
230303,gitee,lane/LaneWeChat,
17300861,gitee,src-openeuler/libbsd,Huawei
8058370,gitee,src-openeuler/xorg-x11-drv-qxl,Huawei
7594069,gitee,src-openeuler/perl-Crypt-OpenSSL-Random,Huawei
11092188,gitee,src-openeuler/rubygem-minitest,Huawei
7448729,gitee,src-openeuler/qt5-qtwebengine,Huawei
27081428,gitee,openkylin/apache2,openKylin
22429659,gitee,openkylin/policykit-1,openKylin
18714465,gitee,jishupang/web_atlas,
9876393,gitee,src-openeuler/python-ConfigArgParse,Huawei
28449091,gitee,openharmony/third_party_rust_lazy-static.rs,Huawei
305202,gitee,xiangzi/ueditor-extend,
19016951,gitee,src-anolis-os/lame,Alibaba
6960144,gitee,src-openeuler/perl-Pod-Simple,Huawei
9876978,gitee,src-openeuler/python-dominate,Huawei
18618410,gitee,lihanspace/vite-plugin-inject-externals,
7354599,gitee,src-openeuler/python-Keras_Preprocessing,Huawei
8125281,gitee,src-openeuler/maven,Huawei
424041,gitee,cik/pinyin_php,
1917102,gitee,00fly/springmvc_dbutils_plus,
9878012,gitee,src-openeuler/python-quantities,Huawei
19017539,gitee,src-anolis-os/delve,Alibaba
19015813,gitee,src-anolis-os/vulkan-tools,Alibaba
20436479,gitee,src-anolis-os/xorg-x11-server-Xwayland,Alibaba
19233089,gitee,src-anolis-os/fuse3,Alibaba
28058415,gitee,openeuler-risc-v/openresty,
19016470,gitee,src-anolis-os/nmstate,Alibaba
19015920,gitee,src-anolis-os/source-highlight,Alibaba
19017782,gitee,src-anolis-os/quota,Alibaba
19017917,gitee,src-anolis-os/numactl,Alibaba
29080327,gitee,src-openeuler/rc_genicam_api,Huawei
29080325,gitee,src-openeuler/rmf_visualization,Huawei
32221757,gitee,src-anolis-ai/intel-compute-runtime,Alibaba
30603697,gitee,ericple/oh-bill,
9940784,gitee,src-openeuler/perl-Image-Xpm,Huawei
11085500,gitee,src-openeuler/nodejs-clean-css,Huawei
7216259,gitee,src-openeuler/python-tempita,Huawei
9876701,gitee,src-openeuler/python-bashate,Huawei
6959496,gitee,src-openeuler/cracklib,Huawei
29883890,gitee,src-openeuler/redis_exporter,Huawei
9941524,gitee,src-openeuler/perl-Test-WriteVariants,Huawei
17055778,gitee,dotnetchina/GeekDesk,
32987112,gitee,opencloudos-stream/python-pudb,
4334980,gitee,centy/azkaban-plugin-jobtype-sql,
3754845,gitee,xiaoym/oss-server,
8312060,gitee,src-openeuler/c-blosc,Huawei
8056044,gitee,src-openeuler/hplip,Huawei
6959450,gitee,src-openeuler/bash-completion,Huawei
29381189,gitee,opencloudos-stream/netavark,
16792320,gitee,src-openeuler/kiran-log,Huawei
20605874,gitee,src-openeuler/kiran-biometrics,Huawei
19332695,gitee,lfveeker/tonyenc,
10434418,gitee,src-openeuler/kf5-solid,Huawei
33193891,gitee,opencloudos-stream/earlyoom,
30306828,gitee,src-openeuler/python-uvloop,Huawei
27126805,gitee,Egrt/yolov7-obb,
8058415,gitee,src-openeuler/lame,Huawei
18645035,gitee,src-openeuler/libdca,Huawei
25869415,gitee,openkylin/python-iniconfig,openKylin
29804542,gitee,openeuler-risc-v/indicator-china-weather,
5019609,gitee,thans/layuiAdmin,
37520952,gitee,opencloudos-stream/sng,
27657357,gitee,opencloudos-stream/bubblewrap,
9332175,gitee,daitougege/goCurl,
31227453,gitee,src-anolis-os/libcouchbase,Alibaba
31227455,gitee,src-anolis-os/privoxy,Alibaba
17964640,gitee,openeuler-risc-v/containerd,
30258960,gitee,src-anolis-epao/docker-distribution,Alibaba
37458670,gitee,openharmony-tpc/community,
13535315,gitee,hg-code/thinkphp-apidoc,
6378626,gitee,saodiyang/layui-soul-table,
16096808,gitee,Jieli-Tech/iOS-JL_OTA,
18132443,gitee,harmonyos/codelabs,
8506536,gitee,zwens/springboot-manager,
32693862,gitee,src-anolis-dde/dde-app-services,
32693984,gitee,src-anolis-dde/gparted,
30657689,gitee,src-anolis-foundui/found-control-center,Alibaba
9047449,gitee,src-openeuler/jboss-jsp-2.2-api,Huawei
19017542,gitee,src-anolis-os/dconf-editor,Alibaba
21904757,gitee,src-anolis-os/libwpe,Alibaba
9250858,gitee,src-openeuler/python-ntlm-auth,Huawei
10295296,gitee,src-openeuler/tss2,Huawei
6095570,gitee,DaLianZhiYiKeJi/chessgame,
4234888,gitee,mintleaf/mintleaf-fast,
1726134,gitee,zhaifengxi/mybatis-generator-gui,
4932262,gitee,hawind/gdoo,
6960383,gitee,src-openeuler/utf8proc,Huawei
8055850,gitee,src-openeuler/dnssec-trigger,Huawei
29666845,gitee,src-openeuler/python-diff-cover,Huawei
13527856,gitee,src-openeuler/python-oslo.serialization,Huawei
1302602,gitee,qikj/QJ_Single,
1907095,gitee,javard/log4jdbc-sql,
2057959,gitee,virjar/sipsoup,
19018344,gitee,src-anolis-os/kyua,Alibaba
3818237,gitee,dreamidea/fast-down,
988664,gitee,MinJieLiu/validator.js,
8175699,gitee,src-openeuler/jack-audio-connection-kit,Huawei
20364880,gitee,wmjordan/pdfpatcher,
30306802,gitee,src-openeuler/python-uvicorn,Huawei
9878209,gitee,src-openeuler/python-stomper,Huawei
24056153,gitee,src-anolis-dde/kf5-solid,
30674824,gitee,src-openeuler/python-mdformat,Huawei
10048006,gitee,src-openeuler/dde-network-utils,Huawei
16975317,gitee,src-openeuler/deepin-movie,Huawei
9536236,gitee,src-openeuler/system-config-users,Huawei
18723255,gitee,LYTB/tm-ui-vuetify,
605178,gitee,hyjiacan/Pinyin4NET,
11173535,gitee,src-openeuler/svnkit,Huawei
29380821,gitee,opencloudos-stream/enchant,
9941097,gitee,src-openeuler/perl-Object-Pluggable,Huawei
26733048,gitee,src-anolis-sig/cargo-vendored-nix,Alibaba
19017444,gitee,src-anolis-os/fribidi,Alibaba
19018275,gitee,src-anolis-os/at,Alibaba
19017558,gitee,src-anolis-os/crash-ptdump-command,Alibaba
11173279,gitee,src-openeuler/datanucleus-rdbms,Huawei
29381869,gitee,opencloudos-stream/svt-av1,
25085813,gitee,src-openeuler/perl-AnyEvent-I3,Huawei
8454624,gitee,src-openeuler/perl-Mojolicious,Huawei
7423282,gitee,src-openeuler/python-entrypoints,Huawei
16542648,gitee,src-openeuler/rubygem-zeitwerk,Huawei
29381689,gitee,opencloudos-stream/python-sqlparse,
15929653,gitee,chinasoft3_ohos/drag-select-recyclerview,
8058304,gitee,src-openeuler/spamassassin,Huawei
19019416,gitee,src-anolis-os/infinipath-psm,Alibaba
7428184,gitee,src-openeuler/perl-Config-AutoConf,Huawei
9876966,gitee,src-openeuler/python-dns-lexicon,Huawei
13775819,gitee,fujieid/jap,
6959931,gitee,src-openeuler/libXxf86misc,Huawei
9878189,gitee,src-openeuler/python-sqlalchemy-collectd,Huawei
6838179,gitee,chenjk10/jsoncpp-VS,
16325159,gitee,talkwebyunchaung/active-databus-ohos,
3872996,gitee,hanyukai/rc-viewer,
17666021,gitee,openeuler/hpc,Huawei
7509077,gitee,src-openeuler/apache-commons-compress,Huawei
7701894,gitee,uxue/kettle-scheduler-boot,
24685810,gitee,src-openeuler/xorg-x11-drv-amdgpu,Huawei
11173503,gitee,src-openeuler/rome,Huawei
8442487,gitee,pear-admin/pear-admin-boot,
7837892,gitee,src-openeuler/python-semantic_version,Huawei
9877068,gitee,src-openeuler/python-flufl.lock,Huawei
13496142,gitee,src-openeuler/python-zope-configuration,Huawei
6960195,gitee,src-openeuler/pulseaudio,Huawei
9876799,gitee,src-openeuler/python-cliff-tablib,Huawei
9940700,gitee,src-openeuler/perl-HTML-TagCloud,Huawei
32601919,gitee,opencloudos-stream/vulkan-utility-libraries,
25819064,gitee,opencloudos-stream/userspace-rcu,
11173566,gitee,src-openeuler/velocity-tools,Huawei
31184010,gitee,src-openeuler/ft_engine,Huawei
8058495,gitee,src-openeuler/perl-Mail-SPF,Huawei
10277427,gitee,wulon/mk-teamwork-server,
32594042,gitee,opencloudos-stream/log4cplus,
6993774,gitee,shirnecn/ShirneApp,
9433949,gitee,beon/vue-assemble-ui,
15624954,gitee,src-openeuler/java-uuid-generator,Huawei
20540915,gitee,lylme/lylme_spage,
8711072,gitee,panuon/PanuonUI.Silver,
6327113,gitee,goflyfox/gcs,
29784811,gitee,openeuler-risc-v/tidb,
11092139,gitee,src-openeuler/rubygem-yard,Huawei
11233646,gitee,src-openeuler/rubygem-bootsnap,Huawei
9878302,gitee,src-openeuler/python-upoints,Huawei
10073726,gitee,openlookeng/hetu-core,
11469368,gitee,src-openeuler/libfastcommon,Huawei
29080403,gitee,src-openeuler/automotive_autonomy_msgs,Huawei
7912213,gitee,coolxv/cpp-stub,
19018239,gitee,src-anolis-os/bluez,Alibaba
27502713,gitee,openkylin/node-slice-ansi,openKylin
27466946,gitee,openkylin/generate-ninja,openKylin
27466965,gitee,openkylin/libpthread-stubs,openKylin
27304923,gitee,openkylin/pangomm,openKylin
26903758,gitee,openkylin/libstaroffice,openKylin
27482850,gitee,openkylin/protobuf-c,openKylin
27466956,gitee,openkylin/unbound,openKylin
27304912,gitee,openkylin/cairomm,openKylin
27304904,gitee,openkylin/gtkmm3.0,openKylin
6959648,gitee,src-openeuler/gtk2,Huawei
29067171,gitee,openeuler-risc-v/lmbench,
29067162,gitee,openeuler-risc-v/libsmi,
29067181,gitee,openeuler-risc-v/poly2tri,
29067127,gitee,openeuler-risc-v/hivex,
29067103,gitee,openeuler-risc-v/dyninst,
29067170,gitee,openeuler-risc-v/libwebp,
20080912,gitee,openeuler-risc-v/rhash,
29067131,gitee,openeuler-risc-v/libdb,
29067121,gitee,openeuler-risc-v/grpc,
29067190,gitee,openeuler-risc-v/rcs,
23491489,gitee,openharmony-tpc/MaterialFloatingActionButton,
7243203,gitee,atwt/dxhc,
1595573,gitee,glorylion/JFinalOA,
2949940,gitee,ylguo/base64,
29001706,gitee,src-anolis-os/python-yarl,Alibaba
8119057,gitee,src-openeuler/ttfautohint,Huawei
33662359,gitee,openharmony-sig/flutter_console,Huawei
20595618,gitee,src-openeuler/libksysguard,Huawei
34934779,gitee,opencloudos-stream/scitokens-cpp,
19017774,gitee,src-anolis-os/rpm,Alibaba
1080404,gitee,wex5/dangchat,
19017553,gitee,src-anolis-os/cscope,Alibaba
4514049,gitee,dromara/hmily,
27497593,gitee,src-openeuler/ros2_rqt_srv,Huawei
23447573,gitee,opencloudos-stream/ed,
11233508,gitee,src-openeuler/rubygem-tzinfo,Huawei
19015661,gitee,src-anolis-os/firewalld,Alibaba
24312167,gitee,openharmony/vendor_alientek,Huawei
32594014,gitee,opencloudos-stream/imlib2,
1686611,gitee,uncode/uncode-cache,
1602308,gitee,calvin1978/springside4,
14383553,gitee,src-openeuler/libraqm,Huawei
19018274,gitee,src-anolis-os/atlas,Alibaba
19016010,gitee,src-anolis-os/qt5-qtscript,Alibaba
19015584,gitee,src-anolis-os/pesign,Alibaba
19017552,gitee,src-anolis-os/ctags,Alibaba
19017793,gitee,src-anolis-os/python-setuptools,Alibaba
19019476,gitee,src-anolis-os/empathy,Alibaba
8119032,gitee,src-openeuler/pylint,Huawei
15026641,gitee,HarmonyOS-tpc/XRecyclerView,Huawei
16557259,gitee,chinasoft5_ohos/RxImagePicker,
6342245,gitee,macrozheng/mall-learning,
29799593,gitee,src-openeuler/python-pytoolconfig,Huawei
14557137,gitee,openharmony-retired/drivers_peripheral_wlan,
483357,gitee,maifusha/We_Questionnaire,
37130678,gitee,opencloudos-stream/ogmtools,
9941186,gitee,src-openeuler/perl-Perlilog,Huawei
22096807,gitee,src-openeuler/libadwaita,Huawei
6960414,gitee,src-openeuler/xorg-x11-font-utils,Huawei
18197600,gitee,openeuler/gcc-anti-sca,Huawei
11092094,gitee,src-openeuler/erlang-mustache,Huawei
27833286,gitee,WanYueKeJi/wanyue_waimai_web,
7338510,gitee,antv/graphin,
30306787,gitee,src-openeuler/python-numpydoc,Huawei
30306807,gitee,src-openeuler/python-ipywidgets,Huawei
29799594,gitee,src-openeuler/python-coveralls,Huawei
15684196,gitee,youthdream/restful-toolkit-fix,
13616249,gitee,src-openeuler/perception_pcl,Huawei
2915229,gitee,imlxp/ngx-editor.md-markdown,
7574935,gitee,src-openeuler/pngquant,Huawei
33089649,gitee,src-anolis-ai/python-beniget,Alibaba
6711430,gitee,lin-cms/lin-cms-vue,
35922422,gitee,src-openeuler/perl-Test-DistManifest,Huawei
7612883,gitee,src-openeuler/maven-filtering,Huawei
10681519,gitee,src-openeuler/jetty-parent,Huawei
6960262,gitee,src-openeuler/PyYAML,Huawei
7757810,gitee,minbox-projects/api-boot-admin,
2129738,gitee,zhoubochina/WePush,
9984787,gitee,mingtianyihou/iconfont-svgs2svg,
4093222,gitee,georgehao/PPGo_Job,
4253,gitee,chunanyong/springrain,
13824308,gitee,xiaoxiangopen/mall,
28529992,gitee,src-openeuler/openstack-mistral-ui,Huawei
12930673,gitee,hjp1011/uniapp-oa,
7612886,gitee,src-openeuler/maven-plugin-tools,Huawei
9940421,gitee,src-openeuler/perl-DBIx-Class,Huawei
9940783,gitee,src-openeuler/perl-Image-Xbm,Huawei
205147,gitee,inhu/angular-ueditor,
20407837,gitee,src-openeuler/rmw,Huawei
2787434,gitee,qihoo360/XLearning,
29381256,gitee,opencloudos-stream/orca,
9941697,gitee,src-openeuler/perl-XML-SAX-ExpatXS,Huawei
7827950,gitee,openarkcompiler-incubator/pacific,
36233603,gitee,opencloudos-stream/cowsql,
9876633,gitee,src-openeuler/python-apptools,Huawei
2939367,gitee,lovefc/fcup,
7652078,gitee,src-openeuler/python-hwdata,Huawei
19019213,gitee,src-anolis-os/perl-GD,Alibaba
19018360,gitee,src-anolis-os/perl-Perl4-CoreLibs,Alibaba
29094496,gitee,src-anolis-os/nss-mdns,Alibaba
23655476,gitee,yoimiya-kokomi/Yunzai-Bot,
31216852,gitee,src-openeuler/libvisio,Huawei
720408,gitee,397713572/tnfsApp,
6960267,gitee,src-openeuler/qt5,Huawei
14557072,gitee,openharmony/third_party_libuuid,Huawei
2453913,gitee,HGJing/hooker-js,
1366066,gitee,shenzhanwang/Spring-websocket,
30306815,gitee,src-openeuler/python-sphinx-inline-tabs,Huawei
177709,gitee,wwccss/zui,
322483,gitee,1575640686/MyCustomTabTabHostSwit,
19017702,gitee,src-anolis-os/words,Alibaba
14166560,gitee,mphyatyh/kvdb,
7418237,gitee,src-openeuler/pyflakes,Huawei
7594503,gitee,src-openeuler/ttmkfdir,Huawei
9877019,gitee,src-openeuler/python-fasteners,Huawei
9940961,gitee,src-openeuler/perl-Module-Reader,Huawei
9940872,gitee,src-openeuler/perl-MIME-Base32,Huawei
10048059,gitee,src-openeuler/dtkwidget,Huawei
8647457,gitee,newegg/KafkaCenter,
18975447,gitee,dotnetchina/TimeCrontab,
27657626,gitee,opencloudos-stream/libepoxy,
6960360,gitee,src-openeuler/totem-pl-parser,Huawei
8058457,gitee,src-openeuler/bytelist,Huawei
3422581,gitee,D-xuanmo/xm-vue-wordpress-theme,
19018255,gitee,src-anolis-sig/kata-containers,Alibaba
24717364,gitee,src-openeuler/kde-connect,Huawei
4187892,gitee,RT-Thread-Mirror/packages,
454510,gitee,ikCourage/LFS_FREE,
26500116,gitee,src-openeuler/kf5-kmime,Huawei
9172173,gitee,src-openeuler/lzip,Huawei
9940264,gitee,src-openeuler/perl-CGI-Session-Driver-memcached,Huawei
25819060,gitee,opencloudos-stream/ttmkfdir,
29381774,gitee,opencloudos-stream/qt5-qtsensors,
29381767,gitee,opencloudos-stream/qt5-qtlocation,
19018180,gitee,src-anolis-os/expat,Alibaba
19018234,gitee,src-anolis-os/bzip2,Alibaba
19015647,gitee,src-anolis-os/rsyslog,Alibaba
19017905,gitee,src-anolis-os/openldap,Alibaba
10143263,gitee,src-openeuler/hddtemp,Huawei
37201412,gitee,src-openeuler/litehtml,Huawei
26233509,gitee,src-openeuler/kf5-syndication,Huawei
8233062,gitee,src-openeuler/perl-ExtUtils-Helpers,Huawei
22428817,gitee,openkylin/cdrkit,openKylin
9536191,gitee,src-openeuler/gtk-layer-shell,Huawei
30186885,gitee,openeuler-risc-v/openresty-zlib,
28709834,gitee,openeuler-risc-v/suitesparse,
30186871,gitee,openeuler-risc-v/gnome-builder,
30186881,gitee,openeuler-risc-v/open-iscsi,
19931824,gitee,openeuler-risc-v/jimtcl,
17964665,gitee,openeuler-risc-v/qt5-qtbase,
21018642,gitee,openeuler-risc-v/libecap,
29092939,gitee,openeuler-risc-v/qt5,
23317623,gitee,openeuler-risc-v/squid,
30186879,gitee,openeuler-risc-v/llvm-bolt-15,
28636206,gitee,openeuler-risc-v/wireless-tools,
27281399,gitee,openeuler-risc-v/systemtap,
30186866,gitee,openeuler-risc-v/OpenAMP,
30186891,gitee,openeuler-risc-v/python-xgboost,
30241988,gitee,openeuler-risc-v/dump,
22806368,gitee,openeuler-risc-v/fish,
30186875,gitee,openeuler-risc-v/gnome-contacts,
24378845,gitee,openeuler-risc-v/crash-trace-command,
11173277,gitee,src-openeuler/datanucleus-api-jdo,Huawei
18689492,gitee,src-openeuler/rosbag_migration_rule,Huawei
9876430,gitee,src-openeuler/python-FormEncode,Huawei
9877480,gitee,src-openeuler/python-minidb,Huawei
18045264,gitee,src-openeuler/python-libcloud,Huawei
28662371,gitee,src-anolis-os/arm-trusted-firmware,Alibaba
82,gitee,oschina/android-app,
11092122,gitee,src-openeuler/rubygem-addressable,Huawei
11233648,gitee,src-openeuler/rubygem-capybara,Huawei
11085383,gitee,src-openeuler/nodejs-css,Huawei
7354536,gitee,src-openeuler/python-configshell,Huawei
14090643,gitee,isrc_ohos/progress-wheel_ohos,
12752539,gitee,wxzz/CSharpFlink,
9941246,gitee,src-openeuler/perl-Router-Simple,Huawei
8058245,gitee,src-openeuler/qtwebkit,Huawei
7437015,gitee,src-openeuler/perl-Unicode-UTF8,Huawei
10962025,gitee,src-openeuler/felix-scr-generator,Huawei
23534529,gitee,polarismesh/polaris,
9941043,gitee,src-openeuler/perl-MooseX-Singleton,Huawei
11287536,gitee,src-openeuler/nodejs-json-diff,Huawei
797886,gitee,chengjk/conflab,
23653974,gitee,opengauss/board,Huawei
22852487,gitee,src-anolis-os/debugedit,Alibaba
29381530,gitee,opencloudos-stream/python-lz4,
25135323,gitee,openeuler/taishan-oslab,Huawei
29051905,gitee,hui_hui_zhou/1078_video_vue,
7438209,gitee,src-openeuler/patchutils,Huawei
6959820,gitee,src-openeuler/libnfnetlink,Huawei
9940708,gitee,src-openeuler/perl-HTTP-Body,Huawei
6959523,gitee,src-openeuler/dialog,Huawei
6959507,gitee,src-openeuler/CUnit,Huawei
6959448,gitee,src-openeuler/basesystem,Huawei
6959515,gitee,src-openeuler/dbxtool,Huawei
25177248,gitee,openkylin/keditbookmarks,openKylin
2872848,gitee,pengweimy/tplay,
7612846,gitee,src-openeuler/jboss-logging-tools,Huawei
26671045,gitee,hoppin/chatgpt-java,
7443480,gitee,src-openeuler/python-linecache2,Huawei
19019699,gitee,src-anolis-sig/python-boto3,Alibaba
8316111,gitee,src-openeuler/passenger,Huawei
7412829,gitee,src-openeuler/gnome-user-docs,Huawei
9904241,gitee,src-openeuler/mod_lookup_identity,Huawei
27415760,gitee,src-openeuler/llvm-bolt-15,Huawei
31692703,gitee,src-openeuler/python-sbvirtualdisplay,Huawei
30674950,gitee,src-openeuler/python-requests-cache,Huawei
30674776,gitee,src-openeuler/python-sphinx-sitemap,Huawei
13002145,gitee,src-openeuler/python-tempora,Huawei
9877996,gitee,src-openeuler/python-pyvmomi,Huawei
6960246,gitee,src-openeuler/python-pysocks,Huawei
28662982,gitee,src-openeuler/python-asttokens,Huawei
25866562,gitee,src-openeuler/libspf2,Huawei
19015807,gitee,src-anolis-os/wayland-protocols,Alibaba
19016859,gitee,src-anolis-os/libipt,Alibaba
7750693,gitee,src-openeuler/jq,Huawei
0,gitee,,
29095821,gitee,src-openeuler/libgringotts,Huawei
13567844,gitee,src-openeuler/python-reno,Huawei
7612822,gitee,src-openeuler/hibernate-commons-annotations,Huawei
702699,gitee,caomenglong/PrinterMonitorLib,
30674951,gitee,src-openeuler/python-vega-datasets,Huawei
6117254,gitee,opendevops/opendevops,
25818801,gitee,opencloudos-stream/nghttp2,
13588722,gitee,taoes_admin/SimpleDocker,
11173275,gitee,src-openeuler/cxf-build-utils,Huawei
25656964,gitee,openkylin/ukui-app-widget,openKylin
22429575,gitee,openkylin/gcr,openKylin
4506409,gitee,wgslucky/xinyue-game-frame,
6857389,gitee,landalfyao/ddrun,
32773021,gitee,src-openeuler/kookbook,Huawei
7994831,gitee,haor186/hrcms_V1.2,
7612844,gitee,src-openeuler/jboss-logging,Huawei
24101503,gitee,openeuler/QARobot,Huawei
10143322,gitee,src-openeuler/xfce4-screensaver,Huawei
9941085,gitee,src-openeuler/perl-Nmap-Parser,Huawei
19015628,gitee,src-anolis-os/openssh,Alibaba
19016545,gitee,src-anolis-os/mod_auth_openidc,Alibaba
8203663,gitee,src-openeuler/ovirt-ansible-vm-infra,Huawei
33662344,gitee,openharmony-sig/flutter_localization,Huawei
16797751,gitee,openeuler-competition/summer2021-130,
22447616,gitee,src-openeuler/cjs,Huawei
30645891,gitee,opencloudos-foundui/found-control-center,
4421965,gitee,azhai/fountain,
19017737,gitee,src-anolis-os/system-storage-manager,Alibaba
29381262,gitee,opencloudos-stream/paps,
9250806,gitee,src-openeuler/ansible,Huawei
10088277,gitee,src-openeuler/hyphen-mn,Huawei
10088289,gitee,src-openeuler/hyphen-sa,Huawei
10196522,gitee,src-openeuler/hyphen-cy,Huawei
10360156,gitee,src-openeuler/hyphen-ia,Huawei
10088263,gitee,src-openeuler/hyphen-hsb,Huawei
471301,gitee,tboox/xmake,
9877243,gitee,src-openeuler/python-importmagic,Huawei
11287519,gitee,src-openeuler/nodejs-estraverse,Huawei
11085253,gitee,src-openeuler/nodejs-ejs,Huawei
11233583,gitee,src-openeuler/nodejs-diff,Huawei
11085236,gitee,src-openeuler/nodejs-difflet,Huawei
11085391,gitee,src-openeuler/nodejs-deep-equal,Huawei
9446293,gitee,src-openeuler/dlib,Huawei
9941614,gitee,src-openeuler/perl-Tk-DoubleClick,Huawei
9940734,gitee,src-openeuler/perl-Ham-Reference-QRZ,Huawei
19016419,gitee,src-anolis-os/PackageKit,Alibaba
8056673,gitee,src-openeuler/libXp,Huawei
7592856,gitee,src-openeuler/ibus-hangul,Huawei
1601223,gitee,deepziyu/yii2-fast-api,
8233206,gitee,fszeng/easyble-x,
15778816,gitee,src-openeuler/python-rtslib-fb,Huawei
23268885,gitee,openharmony/security_deviceauth,Huawei
25352690,gitee,src-anolis-os/gcc-toolset-12-gdb,Alibaba
15558209,gitee,src-openeuler/mxparser,Huawei
14267026,gitee,HarmonyOS-tpc/ijkplayer,Huawei
10088148,gitee,src-openeuler/hunspell-cv,Huawei
11085277,gitee,src-openeuler/nodejs-less,Huawei
15461011,gitee,bxsdhx/jjp_vue-template,
930203,gitee,wenzhenxi/phalgo,
27658409,gitee,opencloudos-stream/xorg-x11-drv-vmware,
8058467,gitee,src-openeuler/dkms,Huawei
10172147,gitee,mirrors/EasyOCR,
6959589,gitee,src-openeuler/gdbm,Huawei
19016762,gitee,src-anolis-module/virt,Alibaba
19016961,gitee,src-anolis-os/keepalived,Alibaba
16975319,gitee,src-openeuler/deepin-music,Huawei
9047428,gitee,src-openeuler/HikariCP,Huawei
8058410,gitee,src-openeuler/kxml,Huawei
8055704,gitee,src-openeuler/apache-ivy,Huawei
29417160,gitee,openeuler-risc-v/cyrus-sasl,
22136709,gitee,openeuler-risc-v/ntp,
23015893,gitee,rahman/abu-coder-ruoyi-uniapp-wx,
352486,gitee,wuwenbin/bookmark,
15736155,gitee,src-openeuler/zimg,Huawei
6959921,gitee,src-openeuler/libXrender,Huawei
9941199,gitee,src-openeuler/perl-Pod-Simple-Wiki,Huawei
27657452,gitee,opencloudos-stream/giflib,
29989596,gitee,devlive-community/openai-java-sdk,
19017494,gitee,src-anolis-os/enchant2,Alibaba
891878,gitee,TommyLemon/Android-ZBLibrary,
14267290,gitee,HarmonyOS-tpc/ohos-ZBLibrary,Huawei
19016743,gitee,src-anolis-module/mysql,Alibaba
20069857,gitee,src-openeuler/bootupd,Huawei
6960088,gitee,src-openeuler/perl-Env,Huawei
23071233,gitee,src-anolis-ai/protobuf,Alibaba
7453608,gitee,src-openeuler/python-cups,Huawei
19018190,gitee,src-anolis-os/dosfstools,Alibaba
26267191,gitee,src-openeuler/accel-config,Huawei
7750688,gitee,src-openeuler/gphoto2,Huawei
28449076,gitee,openharmony/third_party_rust_codespan,Huawei
19018088,gitee,src-anolis-os/libconfig,Alibaba
